draw,age_group,A0,A1,A2,A3,E0,E1,E2,E3,I0,I1,I2,I3,R0,R1,R2,R3,S0,S1,S2,S3
84,3,13.6075356750633,0.501158321855408,0.00650018216090194,1.81536462177164e-05,53.6982643389013,2.35011091975194,0.0397144891398423,0.000112504438588372,60.0937153340485,2.21321966372344,0.0287061600075418,8.01702875621819e-05,5266.31527475008,147.658416260923,1.40059286767165,0.00264724927335599,32653.3941402489,1733.18655050666,39.7248469066279,0.300083147079645
84,4,12.9209410711992,0.974028394559974,0.0147821595317707,4.54211599688534e-05,50.2395068403181,4.54183719460674,0.0901285851058343,0.000280825984601014,57.0615703770363,4.30151251980421,0.0652810992480152,0.000200589314809777,9189.42065857813,323.728816921491,3.3817801627547,0.00720332660791943,30353.2064597561,3333.03772663695,89.9420183097728,0.747081398621224
84,5,11.5638833325817,1.53553616557469,0.0266446097266093,9.17753764646907e-05,44.6678599308444,7.13377325930996,0.162157587421582,0.000565813007014181,51.068520394754,6.78124793663288,0.117668153171329,0.000405299201827637,13503.2413241754,564.668259415956,6.52686045329948,0.0164518663590206,26895.2476624987,5218.58731942745,161.489785025647,1.50051752842022
84,6,10.0194829614514,2.0927909447534,0.0410419517354864,0.000163967724182848,38.5462897365401,9.69800892012827,0.249345128592003,0.00100732178854396,44.2481262777956,9.24220125457064,0.181249817986209,0.000724115664754264,17540.0561113998,842.081839425095,10.959037654219,0.0347176997499247,23151.602839326,7079.13315494765,247.837973514255,2.66097442170988
84,7,8.60728263662053,2.57450319507747,0.0570832519083078,0.000277105468118047,33.0130305662665,11.908608711968,0.346183341029778,0.00169523119154028,38.0115551350458,11.3695430110172,0.252091544893463,0.00122375553636141,20851.3748012427,1130.29806999348,17.085651089567,0.0712882256643902,19787.8349284814,8679.47761059231,343.410424324276,4.4574150337549
84,8,7.4730791552979,2.95035511058395,0.0749534109000794,0.000462126497893417,28.5923292270675,13.6286295279473,0.453668489442361,0.00281469392665455,33.0026760282731,13.0293834521923,0.331009893745833,0.00204084698918848,23286.362113792,1422.67752604645,25.9703480339818,0.143929868910217,17108.7813736496,9921.80435450472,449.06139319521,7.36479387364102
84,9,6.62498279671844,3.22492379906175,0.0962241481138662,0.000770362957951991,25.2961435803499,14.8806711031213,0.581148384091364,0.00467351541453213,29.2573056419427,14.241936040628,0.424945905202566,0.00340208347819357,24910.7414802873,1735.81405407165,39.522839276704,0.282294569801752,15114.8270509946,10823.4296212008,573.865526271711,12.1744960775266
84,10,5.99807407337151,3.4207269549814,0.123498819631082,0.00127258870580985,22.8642258865218,15.7685343926183,0.744161376905513,0.00769599764283711,26.4887459805279,15.1066436110742,0.545396542637886,0.00562001711775095,25880.5124107337,2102.75556584099,60.3933575581289,0.530649496419816,13645.5435873674,11459.7734970359,732.966555941871,19.9772260413362
84,11,5.51014437465902,3.56329326093727,0.159639721270952,0.00205264353708925,20.9751941233315,16.4089960955189,0.959787790722359,0.0123839577431189,24.333946675376,15.7362461497645,0.705002301308961,0.00906490192975679,26351.0313749982,2560.75587400555,91.5963559183603,0.950598667049527,12505.8086620403,11915.1463100167,943.007074735252,32.0606255730765
84,12,5.0929674401798,3.67310601249645,0.206903715990558,0.00319872479642811,19.3644561464553,16.8954409930222,1.24147461373689,0.0192636196617783,22.4916063322625,16.2212021616263,0.913729958693316,0.0141262357813086,26440.7610501959,3138.8686618993,136.004561026902,1.62625808633935,11535.8138208526,12256.7844501703,1217.06752639059,49.7701839690496
84,13,36.4900351023771,69.3484129177167,23.9480016581276,6.63501080083769,157.705067039233,353.408889215336,156.372523863504,42.900404412105,177.824959747571,338.663032981464,117.051141674719,32.4339883196481,226537.44965643,138047.521374274,53325.4767928714,17397.1534103897,37113.3655088654,99382.9647565711,58453.0732630665,41620.0654025252
84,14,7.83564789896037,39.4711426001104,27.8818670679328,15.1188168053517,32.617137343605,198.164102587255,181.096601301409,97.4281241518464,38.292725056163,192.943121755808,136.295999606737,73.9059924845602,132460.759900819,154985.295871034,100068.882639912,49318.6091777893,7945.81535691441,58834.0615747416,72087.2918520953,100894.893384601
84,15,1.68562941501757,22.2384960573224,25.5840659472013,23.7939088190231,7.03769216831656,111.613417244125,165.945585758789,153.085733068447,8.23973128864475,108.709356632901,125.063743471279,116.312839885719,72355.4587532708,133131.562761627,123164.448694911,90209.2789216275,1723.14025458909,33145.0542193987,65961.6231235607,158249.293835983
84,16,0.405786717505776,12.589097763248,20.6376583447881,31.1088465114076,1.6994917264237,63.1146214442506,133.681696623553,199.857923380972,1.98362146778128,61.5398541487482,100.883998043311,152.070780469695,39785.5890823258,102350.720560063,123955.404597387,133807.458607498,417.065580227044,18725.253216685,53057.1454655792,206258.978975022
84,17,0.50067934224239,59.3195961877116,145.125529109213,951.627642494382,0.951580799538565,128.881533977713,403.114500198616,2606.57054196966,0.761306373022233,87.87130701018,214.172603958331,1399.953346709,44014.3157053017,170244.544577108,326355.724736538,1675905.45509242,97.551507441788,15637.1760964575,65286.3461810552,1092741.29745079
84,18,0.0236976334098573,11.3134808594463,34.9110792169712,975.409841772366,0.0426910572827703,24.2149676894459,96.1233261704286,2660.4536756655,0.0349226017496148,16.6296065211634,51.3109142274695,1433.56017789637,9180.06906786485,44544.5759121651,110635.558106219,2054753.75116652,4.39979248085896,3019.32178842935,16035.5271703286,1152845.0349611
84,19,0.00121828787422572,2.06367334452214,8.15913180486724,2130.31195325294,0.00116548943096485,2.35526508022066,12.0306436476676,3104.9177980274,0.000524856068500572,0.770530757282832,2.98521828006655,757.173223619837,1723.43026526931,10052.4866443982,31234.3355055798,3567039.68881026,0.270726377950468,686.571632527044,4695.03067042616,3171197.25718281
84,20,7.71562206876893e-05,0.155522910558609,0.754731991928255,2040.90072691014,7.28743003140143e-05,0.177402135345142,1.1121530007374,2984.43367359686,2.74899301290107e-05,0.0551411396930927,0.267406871090194,722.790750485232,127.978161583826,863.594861236729,3165.76147031897,3211592.4742556,0.0206754641117535,61.1709515115643,511.447015287483,3570576.90080963
84,21,5.58930792872584e-06,0.010797132771165,0.0598002931410527,2248.71616204799,5.29442797235336e-06,0.0124126984130514,0.0885728915249185,3298.47042057471,1.97975216555327e-06,0.0038239157429036,0.0211784876029563,796.385419888457,7.63193741459216,57.9825878521953,241.86826399361,3394267.05585376,0.00129031986991115,3.69180562605546,35.0963973164763,3391692.90316635
84,22,5.20279661987858e-07,0.000404681701426896,0.00250482898047065,1637.00552958953,4.80273634727549e-07,0.000449512637928707,0.00361803250408777,2370.02528447103,1.84258160518146e-07,0.000143318646407644,0.000887088243826544,579.747391441138,0.373675484401523,3.09917951162654,14.0951702923818,2805391.93537312,0.000190268426457019,0.214714173258944,2.30688023223833,3982651.18860071
84,23,5.45657586714095e-08,1.39800936057738e-05,9.14767713838355e-05,1087.16487453691,5.01956812457536e-08,1.52382833073314e-05,0.000130444161746647,1564.19102596939,1.9324527130341e-08,4.95106648047353e-06,3.23966040372399e-05,385.020690938892,0.0153494857979941,0.135065700148106,0.647963209032468,2012647.21733642,3.63241085909465e-05,0.013116648559945,0.150070911367589,4776965.4441812
84,24,3.65663645032716e-09,4.67725319433039e-07,3.08970031335316e-06,745.521823065492,3.35787506287551e-09,5.07210147106193e-07,4.39313680346575e-06,1071.40349874793,1.29500200695994e-09,1.65645460319811e-07,1.09422092048899e-06,264.027411250718,0.000539121745315419,0.0049359356663039,0.0245655991950663,1495815.9221851,3.93231665582086e-06,0.000705011707978742,0.00816750798716624,5294753.086155
84,25,2.05568001175951e-10,1.77798383264661e-08,1.19580050681941e-07,513.76340089375,1.90679584378635e-10,1.9539438313042e-08,1.71904626589417e-07,738.882652121916,7.28021440948835e-11,6.29675019700713e-09,4.23494125084276e-08,181.94989943497,1.62974508274576e-05,0.000154797619217723,0.000799713745708221,1018205.58651682,2.32808073291647e-07,2.84576357960415e-05,0.000335111682949028,3780084.81619573
85,1,3.08139518928707,0.0141756569032719,0.00014006890355033,3.34191389093145e-07,40.0959606604325,0.18339880325727,0.00197330387489417,4.77356696809049e-06,45.5425268786147,0.209513936344092,0.00207019593818308,4.93929515217342e-06,697.75725803357,9.1935238072477,0.0728354537511628,0.00011909988180883,31226.4562248494,145.672498693738,2.24107396922833,0.0147054038268214
85,2,4.14082525788318,0.0673797675794608,0.000863520669967633,2.25974720010854e-06,47.1597002092248,0.857476968387825,0.0121242820036004,3.22033304700648e-05,61.2007334412771,0.995862162286424,0.0127626970597495,3.33987013277672e-05,2439.90015344968,53.5579821717066,0.477968808900893,0.000843541023517488,32674.1426224463,671.31491587636,13.7276475671331,0.0990024191793981
85,3,4.29814682472433,0.17815092604933,0.00278326913823536,7.97145251294768e-06,47.1682172886933,2.24738714553654,0.038973265229184,0.000113335232333819,63.5259209768968,2.6330421252877,0.0411362716405842,0.000117816790132821,5419.08244812435,165.133240200947,1.63470554203745,0.00315737116611222,32122.8857316663,1746.73002672254,44.0217129483047,0.347714033160795
85,4,4.0498550843505,0.342827017294078,0.00628091270868763,1.98138112166068e-05,43.930397247677,4.30238190397923,0.0877511751322346,0.000280985124493986,59.8562088610907,5.06692835249191,0.0928308828585601,0.000292844953168402,9378.47387477149,359.134829539484,3.92066179246255,0.00853496059844279,29775.6784280305,3329.98085235675,98.9214556455011,0.860150257344183
85,5,3.61075869021227,0.536200666644694,0.0112469634971344,3.98166153876436e-05,38.9685929890805,6.70664761030626,0.156819146596882,0.000562922455998884,53.366434553054,7.92495988761735,0.166228317338793,0.00058848319190333,13694.0728672382,622.187156180147,7.52509792064733,0.0193747263097757,26344.0285103614,5177.10578233781,176.474119811931,1.71866399411105
85,6,3.12471935834531,0.726224685631115,0.0172317894548177,7.08320964545678e-05,33.6148905355204,9.06264258581003,0.239814405181854,0.000997612727611755,46.1828511514273,10.7334844229833,0.254683085487077,0.00104688702957219,17701.1819867641,922.759396818588,12.5825172597435,0.0406251036223175,22680.232302255,6983.25907744512,269.431147961132,3.03587134856469
